2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:13,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:14,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:15,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:16,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:20:17,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:05,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:06,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:07,Student Present
2026-05-08 20:25:08,Student Present
2026-05-08 20:25:08,Student Present
2026-05-08 20:25:08,Student Present
2026-05-08 20:25:08,Student Present
2026-05-08 20:25:08,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:04,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:05,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:06,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:27:07,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:14,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:15,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:16,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:17,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:18,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:19,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:20,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:21,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:22,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:23,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:24,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:25,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
2026-05-08 20:30:26,Student Present
